,Video_id,Title,Published_date,Views,Likes,Comments,Channel_Title,Month
65,fLlQL1Wjfu8,#088 Aise mai aap kya karte? #100daysofdreaming #shorts,2022-09-27,3658337,446219,522,Monkey Magic,Sep
66,4WdnbceUw4w,"#087 MAITREYA BUDDHA at THIKSEY GOMPA, LADAKH  #100daysofdreaming #shorts",2022-09-26,1679150,243328,530,Monkey Magic,Sep
67,7-molIDRpGY,#086 Accidental Party at LEH MARKET 🥳🥳 #100daysofdreaming #shorts,2022-09-25,1804878,270343,590,Monkey Magic,Sep
68,OMIU-oTQQD8,#085 Best Roadtrip sirf ₹1755 mai? 😮 (Delhi to Leh) #100daysofdreaming #shorts,2022-09-24,1248689,168700,451,Monkey Magic,Sep
69,JASS_wLGU8g,"#084 Extreme Adventure Begins! Delhi to Leh, Ladakh on a BUS #100daysofdreaming #shorts",2022-09-24,2353723,276289,577,Monkey Magic,Sep
70,2j_6nTcQ-5w,#083 Surprising Maa on her Birthday #100daysofdreaming #shorts,2022-09-22,8528481,1056348,6403,Monkey Magic,Sep
71,sJIJnLIkQiM,#082 LUXURY RAJDHANI FIRST CLASS #100daysofdreaming #shorts,2022-09-21,25458607,2277696,1450,Monkey Magic,Sep
72,4v2zk_oXais,"I Travel Luxury today, RAJDHANI EXPRESS FIRST CLASS (extended cut) | Monkey Magic",2022-09-21,633728,53952,702,Monkey Magic,Sep
73,xzavizNTBmM,#081 Ghar wapis ja raha hu.. (also MUMBAI STATION PAR YE KAB HUA? 😮😮  #100daysofdreaming #shorts,2022-09-20,3594110,352566,698,Monkey Magic,Sep
74,dMWOMHAnULw,#080 Mumbai Darshan in DOUBLE DECKER BUS #100daysofdreaming #shorts,2022-09-19,2734947,355245,794,Monkey Magic,Sep
75,Pfg6dC_7KMs,#079 Pehle baar GANPATI VISARJAN dekha.. #100daysofdreaming #shorts,2022-09-18,6122254,610188,976,Monkey Magic,Sep
76,Xitqky197Zc,#078 Helloo Mumbai ❤️ #100daysofdreaming #shorts,2022-09-17,1153058,164020,957,Monkey Magic,Sep
77,Za6YWIcG72s,#077 CEASER ne jane se pehle diya ek special gift #100daysofdreaming  #shorts,2022-09-16,2584391,339769,1086,Monkey Magic,Sep
78,SVj0eid7S9o,#076 Please STOP doing this with Foreign Tourists  #100daysofdreaming  #shorts,2022-09-15,3599059,415111,2188,Monkey Magic,Sep
79,JnYW1gW7mo0,#075  Ellora Caves - Great Ancient Indian Civilisation #100daysofdreaming  #shorts,2022-09-14,2631886,343717,3332,Monkey Magic,Sep
80,cdqAskMsgHA,#074 Mera Film School FTII - Film and Television Institute of India #100daysofdreaming #shorts,2022-09-13,1738380,235303,699,Monkey Magic,Sep
81,atiBmd4m8TU,#073 PARTY TIME IN GOA #100daysofdreaming #shorts,2022-09-12,1797180,227786,1208,Monkey Magic,Sep
82,k8n1-9ptB8M,How I gained 1 MILLION + Subscribers in 60 Days | My Journey | Monkey Magic,2022-09-11,301497,46354,2598,Monkey Magic,Sep
83,xhhAC8NMVsI,#072 Chalte Chalte 1M Subscribers hogye.. #100daysofdreaming #shorts,2022-09-11,1684512,306617,1666,Monkey Magic,Sep
84,qGwCcQuZgcY,#071 I found Hidden Shiva Cave in Gokarna!! #100daysofdreaming #shorts,2022-09-10,4782591,617920,2030,Monkey Magic,Sep
85,Jje9TqEi1PQ,#070 Homeless in Gokarna #100daysofdreaming #shorts,2022-09-09,4176033,478176,1065,Monkey Magic,Sep
86,YYwQ-bSqng8,#069 Hanuman Ji ke Birth Place se dekha Sukoon bhara SUNSET #100daysofdreaming #shorts,2022-09-08,1944636,291046,929,Monkey Magic,Sep
87,OT6j0cQIwgU,"#068 Crocodile wali lake mai boating!!! (Sanapur Lake, Hampi) #100daysofdreaming  #shorts",2022-09-07,4586117,512946,772,Monkey Magic,Sep
88,4I5ELuIAQyg,#067 Khushiyo ka THE END #100daysofdreaming #shorts,2022-09-06,4836575,546451,1650,Monkey Magic,Sep
89,NzpkCzKeDmM,#066 OLD GLORY OF INDIA  (Stone Chariot Hampi)  #100daysofdreaming #shorts,2022-09-05,1362198,200455,634,Monkey Magic,Sep
90,RiFKbwWRtBg,#065 HAMPI ghumne ke liye HAYABUSA Leli  😂 #100daysofdreaming #shorts,2022-09-04,1531172,237088,916,Monkey Magic,Sep
91,3WZa7RC2qLg,#064 Hampi ka mera sabse sundar experience #100daysofdreaming  #shorts,2022-09-03,7337575,782370,2182,Monkey Magic,Sep
92,X1Y3Cur9sWU,#063 Nandi Hills mai ye sab kya chalra hai 🙈 #100daysofdreaming #shorts,2022-09-02,1853951,252142,1059,Monkey Magic,Sep
93,zUP87GX8EpM,#062 2 Mahine baad khaya Ghar ka Khana 🥹🥹 #100daysofdreaming #shorts,2022-09-01,2435496,284027,504,Monkey Magic,Sep
94,pNqQy-YNzaI,#061 KAVERI AMMA❤️ #100daysofdreaming #shorts,2022-08-31,2801901,411301,981,Monkey Magic,Aug
95,kMdPsRttn2M,#060 I found a glimpse of HAPPINESS #100daysofdreaming #shorts,2022-08-30,1849449,249683,650,Monkey Magic,Aug
96,JStzrqW-y0Y,#059 I found 1000 years old SHIVA TEMPLE..which was buried under sand #100daysofdreaming,2022-08-29,267549,30841,761,Monkey Magic,Aug
97,b6Uty_Ng4wE,#058 Why I am walking 70KM through villages of Karnataka? #100daysofdreaming,2022-08-28,342794,38781,1117,Monkey Magic,Aug
98,ZcCZiwg33OY,#057 70KM ki पैदल यात्रा par jaa raha hoon #100daysofdreaming #shorts,2022-08-27,1703890,236666,1136,Monkey Magic,Aug
99,XM5y-XkXAEU,#056 I got caught in FLASH FLOOD!,2022-08-26,585855,45664,933,Monkey Magic,Aug
100,JY9dRVoL8fU,#055 Chashma Banwalia frandz #100daysofdreaming #shorts,2022-08-25,2827107,308357,958,Monkey Magic,Aug
101,9Empq6-xUqY,#054 HEAVY LOSS 🫠 #100daysofdreaming #shorts,2022-08-24,5130661,583776,3732,Monkey Magic,Aug
102,njGvnfaKZRI,I Travel Kerala with just ₹72,2022-08-23,648430,49695,1577,Monkey Magic,Aug
103,5nszm2WWNAI,#053 Dard se Bura Haal 😫😫😫 #100daysofdreaming #shorts,2022-08-23,2136029,280824,552,Monkey Magic,Aug
104,9lUDmGj7Uow,#052 BYE BYE CHETAN #100daysofdreaming #shorts,2022-08-22,1365138,166442,519,Monkey Magic,Aug
105,Oep99w93aNc,#051 Alleppey Backwaters 😍😍 (Kerala) #100daysofdreaming #shorts,2022-08-21,1418029,181966,567,Monkey Magic,Aug
106,0-UfYSzRsSc,#050 100 Days ye ke series khatam hone wale hai.. #100daysofdreaming  #shorts | Monkey Magic,2022-08-20,1748075,266436,7072,Monkey Magic,Aug
107,wmopG61sf9E,"#049 Part 2 Largest Bird Statue In the World | JATAYU (Kollam, Kerala)  #100daysofdreaming #shorts",2022-08-19,2232976,339370,831,Monkey Magic,Aug
108,DuBPin6V6fk,#049 Part 1 - Chetan 😡😡😡 #100daysofdreaming #shorts,2022-08-19,2037693,269261,319,Monkey Magic,Aug
109,s1pP0lzrwkE,#048 Varkala mai Stranger ko Lift dekar Galti kardi? #100daysofdreaming  #shorts,2022-08-18,2751709,364948,504,Monkey Magic,Aug
110,I1AZu4HcM1M,#047 मेरी माँ ❤️❤️ #100daysofdreaming #shorts,2022-08-17,4203084,618593,2456,Monkey Magic,Aug
111,QFuOzUZtRYQ,#046 Kerala aate he Bimaar hogya #100daysofdreaming #shorts,2022-08-16,1982976,251288,741,Monkey Magic,Aug
112,k7S61sQ7y_Q,CELEBRATING INDEPENDENCE DAY just 1KM from PAKISTAN  | Monkey Magic,2022-08-15,291457,31172,1203,Monkey Magic,Aug
113,UOAruOLD0D8,#045 North East se Seedha pohch gya KANYAKUMARI #100daysofdreaming  #shorts,2022-08-15,5714379,580259,709,Monkey Magic,Aug
114,396sqkbhPes,#044 Hotel nahi mila toh Railway Station ki Bench par Soona Pada #100daysofdreaming #shorts,2022-08-14,7464692,830470,807,Monkey Magic,Aug
115,HgzBUg-vbEA,#043 Train mai mangwaya DOMINOS PIZZA  🤯 | #100daysofdreaming  #shorts,2022-08-13,10548508,1054464,1130,Monkey Magic,Aug
116,pQ3LPP2zBDE,#042 Bhookh se Bura haal 😩 #100daysofdreaming #shorts,2022-08-12,12083702,1000057,1240,Monkey Magic,Aug
117,SHQVYt7dmvc,#041 Railway Station ki DORM mai sone ka Mera experience #100daysofdreaming #shorts,2022-08-11,12047006,1152814,970,Monkey Magic,Aug
118,aO4oB99pS64,"#040 Gadi, Scooty aur TRACTOR 🤪 Sab par lift lega tera bhai 🙈  #100daysofdreaming #shorts🙈",2022-08-10,2257025,300073,450,Monkey Magic,Aug
119,czm0OMRIFC8,BHAGWAN ne bheja mere Birthday par ye PERFECT GIFT (500k Special) | #100daysofdreaming  #shorts,2022-08-09,3499309,512626,9299,Monkey Magic,Aug
120,0L1QTT_EDFc,#039 I did Zero Things in ZIRO!! ETNI DURR AANA WASTE? #100daysofdreaming #shorts,2022-08-08,4788113,474020,473,Monkey Magic,Aug
121,YaKOYFFEZxg,(Q&A) MY Budget for 100 Days travel across INDIA 🇮🇳🤯 | Monkey Magic,2022-08-07,614345,54494,13162,Monkey Magic,Aug
122,dLxnbG_QMoc,#038 - Enti pareshani jheel kar ZIRO (Arunachal Pradesh) Kyu aaya? #100daysofdreaming #shorts,2022-08-07,3656148,408040,419,Monkey Magic,Aug
123,Jk2dbazTKMQ,#037 SOLO Travel Gone WRONG!! #100daysofdreaming | Monkey Magic,2022-08-06,361347,33040,815,Monkey Magic,Aug
124,omHMwtwFmWI,#036 - This Indian Island would Sink but people are still living here   #100daysofdreaming  #shorts,2022-08-05,1565200,230621,997,Monkey Magic,Aug
125,GYBrXCH23WI,#035 Majuli #100daysofdreaming #shorts,2022-08-04,1060704,123162,445,Monkey Magic,Aug
126,i0D22tvtwRY,#034 100 din ke saari Travelling EK he din mai karli 😭😭 #100daysofdreaming  #shorts,2022-08-03,3467003,418239,1124,Monkey Magic,Aug
127,8Zl7cHOsJg8,#033 INTERNATIONAL BORDER enke GHAR se jata hai 🤯🤯  #100daysofdreaming #shorts,2022-08-02,2650441,314714,322,Monkey Magic,Aug
128,NkxzvY3WRL0,#032  Galti se BORDER CROSS karke MYANMAR mai Chai peeli 😳 #100daysofdreaming  #shorts,2022-08-01,7378121,765563,735,Monkey Magic,Aug
129,v2TPe2KRlHQ,I spent 4 Days Inside INDIA'S LONGEST TRAIN (78+ Hours)  🚂,2022-07-31,6057534,330470,10124,Monkey Magic,Jul
130,Fb9RM2R_sPw,#031 - Nagaland ke log mujhse BAR BAR ye kyu kehte rehte hai? #100daysofdreaming #shorts,2022-07-31,1967309,277333,541,Monkey Magic,Jul
131,0sKw2CGyFJg,#030 Why did JAPAN attack INDIA in WORLD WAR 2 😨😨😨 |  #100DaysofDreaming #shorts,2022-07-30,2915427,296962,535,Monkey Magic,Jul
132,rswa-DaMY5g,#029 Nagaland Culture #100DaysofDreaming | Monkey Magic #shorts,2022-07-29,1171820,167793,369,Monkey Magic,Jul
133,2HD0b2eTIkA,#028 Aaj toh 100% dimaag ka use karliya 😂😂😂 | #100DaysofDreaming | Monkey Magic #shorts,2022-07-28,4055744,428629,1133,Monkey Magic,Jul
134,LCa7A7YwpY4,#027 I met a group of Traveller Girls | #100DaysofDreaming | Monkey Magic #shorts,2022-07-27,3040877,375334,649,Monkey Magic,Jul
135,wdTHuDJKdh0,#026 Are NAGA people friendly? (es video ne mujhe rula diya 🥹)  |  #100DaysofDreaming | #shorts,2022-07-26,1252310,214238,509,Monkey Magic,Jul
136,ApUIPFedmxc,#025 PART 2 | North East ka DZUKOU VALLEY dekhliya toh KASHMIR bhul jaoge #100DaysofDreaming #shorts,2022-07-25,1126569,162592,468,Monkey Magic,Jul
137,GXbZ3U5NPxI,#025 Part 1 | NORTH EAST KI SABSE KHOOBSURAT JAGH HAI YE.. #100daysofdreaming | #shorts,2022-07-25,1093744,138573,339,Monkey Magic,Jul
138,JJLTdRhtyHY,#024 Aaj finally NAGALAND pohch gaya..  #100DaysofDreaming | Monkey Magic #shorts,2022-07-24,1435823,197150,477,Monkey Magic,Jul
139,raNUWYFjfLo,"#023 Mai inko milte he JUDGE kar betha, jo ki meri bohat badi galti thi #100DaysofDreaming  #shorts",2022-07-23,2799165,364289,629,Monkey Magic,Jul
140,hlxeLDCB8zE,#022  Part 1| YE YA WO? #100daysofdreaming  #shorts,2022-07-22,4480391,407873,282,Monkey Magic,Jul
141,9zaYCrCdOqE,#022 Part 02 | LOKTAK LAKE mai strangers ke sath kiya picnic 🤗🤗🤗 #100DaysofDreaming  #shorts,2022-07-22,1599912,218460,737,Monkey Magic,Jul
142,dcR3G0mzSTE,#021 Har INDIAN ko MANIPUR ki es baat par गर्व होगा #100DaysofDreaming | Monkey Magic #shorts,2022-07-21,1610971,210748,549,Monkey Magic,Jul
143,w1yd2MmN8Oc,#020 Imphal Girl shows me around her city (Manipur)🙈 #0100DaysofDreaming | Monkey Magic  #shorts,2022-07-20,1892825,245765,865,Monkey Magic,Jul
144,ZKI8tsh4n4Y,#019 100days ki INDIA TRIP par nikla sirf ES wajh se #100DaysofDreaming | Monkey Magic | #shorts,2022-07-19,2831236,376860,1810,Monkey Magic,Jul
145,8bLqbjbesgE,#018  I found LITTER in CLEANEST VILLAGE OF ASIA 😫 #0100DaysofDreaming | Monkey Magic #shorts,2022-07-18,3220423,439591,584,Monkey Magic,Jul
146,SqoOBOUFFpA,I met REAL NAGA HEADHUNTER in MYANMAR (he has killed 10 men!!) 🤯 | Longwa Village | Monkey Magic,2022-07-17,888634,71686,4762,Monkey Magic,Jul
147,_6wIWeTFjKE,#017 KAMJOR DIL WALE NA DEKHE #100DaysofDreaming | Monkey Magic #shorts,2022-07-17,2040483,256804,929,Monkey Magic,Jul
148,Aja4KLDVuCo,#016 (most beautiful day of my life) LIVING ROOTS BRIDGE MEGHALAYA #0100DaysofDreaming | #shorts,2022-07-16,2848652,343883,1267,Monkey Magic,Jul
149,i84mBBwda2s,#015 GHOST ENCOUNTER IN SECRET CAVE OF MEGHALAYA #100DaysofDreaming | Monkey Magic #shorts,2022-07-15,2753911,289131,484,Monkey Magic,Jul
150,lvrfPURcNCc,#014 Pt 1 | Bura Phass gaya tha..par phir bhagwan ne enko bhejdiya #100DaysofDreaming #shorts,2022-07-14,7482008,696085,781,Monkey Magic,Jul
151,sDmWFgk1cLM,#014 PT 2 | Hame ek dusre ki language nahi aati..phir bhi dosti hogye #100DaysofDreaming #shorts,2022-07-14,2975150,340808,532,Monkey Magic,Jul
152,6_SEgLLV2YI,#013  Going to a Tribal Village (not on tourist map) #0100DaysofDreaming | Monkey Magic #shorts,2022-07-13,829853,85748,282,Monkey Magic,Jul
153,VO9TaXn7mrk,#012 SOLO TRAVEL KA (not so fancy) SACH #100DaysofDreaming | Monkey Magic #shorts,2022-07-12,2204545,218841,416,Monkey Magic,Jul
154,lZD-38OZxOY,#011 Welcome to North East India #100DaysofDreaming | Monkey Magic #shorts,2022-07-11,3279211,291991,555,Monkey Magic,Jul
155,E2GjXp04Vqc,Never let your Dreams Die kids | Monkey Magic,2022-07-10,105499,10910,590,Monkey Magic,Jul
156,qz17eRbk99A,#010 General Dabbe mai LOKI ki chori hogyi 🫢😭 #100DaysofDreaming | Monkey Magic #shorts,2022-07-10,17619257,1291658,2766,Monkey Magic,Jul
157,LsDuCDQX9pA,#009 Indian Railways ki ye sabse Buri baat hai  #100DaysofDreaming | Monkey Magic #shorts,2022-07-09,4248259,357242,457,Monkey Magic,Jul
158,V8m6jgA7ToA,"#008 Mandir gaya tha, Chappal Chori hogyi 😫 #100DaysofDreaming | Monkey Magic #shorts",2022-07-08,15391030,1078383,1915,Monkey Magic,Jul
159,HfqkE12F_0A,#007 This BOATWALA Sings better than Badshah! #100DaysofDreaming | Monkey Magic #shorts,2022-07-07,3059001,347814,978,Monkey Magic,Jul
160,BRPL59jzoZ8,#006 Punjab se better Lassi BANARAS mai milte hai? #100daysofdreaming  #shorts,2022-07-06,4599980,470890,466,Monkey Magic,Jul
161,Dl06wFn0tcI,#005  Manikarnika Ghat Banaras | #100DaysofDreaming | Monkey Magic #shorts,2022-07-05,2231588,239780,614,Monkey Magic,Jul
162,5W6z8wPytIQ,#004 BANARAS ka chupa hua Sach #100DaysofDreaming | Monkey Magic #shorts,2022-07-04,1426776,162129,430,Monkey Magic,Jul
163,uzVAviuW4cg,I spent a day with GARO TRIBE OF MEGHALAYA (solo) | Garo Hills | Sadolpara Village | Monkey Magic,2022-07-03,316879,27611,906,Monkey Magic,Jul
164,OQS8xZAjQTU,#003 THIS INDIAN TRAIN IS BETTER THAN AIRPLANE!  #100DaysofDreaming | Monkey Magic #shorts,2022-07-03,25341267,2476904,4708,Monkey Magic,Jul
165,aoh9RiUjYtg,#002 Bye Bye Delhi👋🏽 #100daysofdreaming | Monkey Magic #shorts,2022-07-02,2193645,227556,326,Monkey Magic,Jul
166,hx7MuN3jpcQ,#001 I Quit my Job to Travel INDIA #100DaysofDreaming | Monkey Magic #shorts,2022-07-01,3522707,391891,1006,Monkey Magic,Jul
167,2OgKhP2Rvkk,"MEGHALAYA TRAVEL VLOG (wettest place on Earth) 🤯 | Living Root Bridge, Cherrapunji, Mawlynnong",2022-06-28,320985,22593,689,Monkey Magic,Jun
168,nNCBSJMgn5c,BANARAS : The Magical Oldest city of INDIA 🇮🇳,2022-06-19,232485,15756,578,Monkey Magic,Jun
169,-hhmZLhAyj0,Leaving Delhi to Build My New Life 👋🏽👋🏽 (Life Update) | Monkey Magic,2022-06-12,112395,7083,209,Monkey Magic,Jun
170,K5pV5VG07gc,I tried sleeping in my Car (solo camping),2022-05-30,635065,57064,1625,Monkey Magic,May
171,nIGq9jd-t90,I went to Pakistan for One Day 🇮🇳,2022-05-15,420760,33181,1292,Monkey Magic,May
172,Dv4TFE2X-1A,HOW CAN SHE DO THIS TO ME??? | Monkey Magic #shorts,2022-04-28,3099157,303071,1604,Monkey Magic,Apr
173,PuX9Pbl1RVo,"MY ₹5,55,000 Cinema Camera Mistake 😫 | लाखों का नुक़सान | StoryTime | Monkey Magic",2022-04-10,106328,6661,616,Monkey Magic,Apr
174,_XGxm6Lrc7Y,Hidden WaterFall of Bir Billing | Things to do in Bir Billing #shorts,2022-04-06,1181917,152131,282,Monkey Magic,Apr
